
binary search results
binary search time: 0.18765521049499512 0.11057791872013498 0.509260141560674
         1811091 function calls (1777313 primitive calls) in 2.103 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1323    0.004    0.000    0.004    0.000 contextlib.py:81(__init__)
     1832    0.004    0.000    0.049    0.000 transforms.py:1377(transform)
     2290    0.004    0.000    0.007    0.000 __init__.py:2012(_setattr_cm)
     1626    0.004    0.000    0.006    0.000 font_manager.py:660(__hash__)
  902/174    0.004    0.000    0.009    0.000 sre_compile.py:71(_compile)
      261    0.004    0.000    0.009    0.000 <frozen importlib._bootstrap_external>:914(get_data)
      567    0.004    0.000    0.004    0.000 stride_tricks.py:185(_broadcast_shape)
     2922    0.004    0.000    0.024    0.000 transforms.py:347(xmin)
     5277    0.004    0.000    0.024    0.000 artist.py:49(_stale_axes_callback)
     1000    0.004    0.000    0.026    0.000 markers.py:292(set_marker)
     6875    0.004    0.000    0.044    0.000 <__array_function__ internals>:2(amin)
     5782    0.004    0.000    0.017    0.000 figure.py:49(_stale_figure_callback)
     1758    0.004    0.000    0.008    0.000 _ufunc_config.py:39(seterr)
     2398    0.004    0.000    0.012    0.000 transforms.py:126(invalidate)
     6881    0.003    0.000    0.039    0.000 <__array_function__ internals>:2(amax)
      475    0.003    0.000    0.074    0.000 transforms.py:697(union)
      462    0.003    0.000    0.006    0.000 transforms.py:671(translated)
     2922    0.003    0.000    0.019    0.000 transforms.py:357(xmax)
     4990    0.003    0.000    0.006    0.000 lines.py:1282(set_xdata)
      588    0.003    0.000    0.017    0.000 inspect.py:1089(getfullargspec)
     3708    0.003    0.000    0.003    0.000 {built-in method builtins.max}
    14226    0.003    0.000    0.003    0.000 transforms.py:946(get_points)
     2943    0.003    0.000    0.019    0.000 transforms.py:352(ymin)
     8474    0.003    0.000    0.022    0.000 _asarray.py:16(asarray)
     2949    0.003    0.000    0.019    0.000 transforms.py:362(ymax)
    28543    0.003    0.000    0.003    0.000 {method 'lstrip' of 'str' objects}
     5744    0.003    0.000    0.004    0.000 __init__.py:2151(_check_in_list)
      360    0.003    0.000    0.007    0.000 transforms.py:1914(rotate)
      218    0.003    0.000    0.216    0.001 _base.py:2388(autoscale_view)
      876    0.003    0.000    0.009    0.000 _base.py:3143(_validate_converted_limits)
      529    0.003    0.000    0.013    0.000 font_manager.py:620(__init__)
    612/1    0.003    0.000    2.104    2.104 {built-in method builtins.exec}
     1758    0.003    0.000    0.003    0.000 _ufunc_config.py:139(geterr)
     4142    0.003    0.000    0.011    0.000 colors.py:115(_is_nth_color)
    19681    0.003    0.000    0.003    0.000 artist.py:194(axes)
      655    0.003    0.000    0.006    0.000 lines.py:1145(set_linestyle)
      569    0.003    0.000    0.007    0.000 shape_base.py:597(column_stack)
     5399    0.003    0.000    0.003    0.000 artist.py:338(pchanged)
      146    0.003    0.000    0.131    0.001 axis.py:56(__init__)
       12    0.003    0.000    0.029    0.002 artist.py:1277(_get_setters_and_targets)
      218    0.003    0.000    0.003    0.000 _base.py:2416(<listcomp>)
      691    0.003    0.000    0.003    0.000 {method 'sub' of 're.Pattern' objects}
      218    0.003    0.000    0.003    0.000 _base.py:2417(<listcomp>)
     2151    0.003    0.000    0.003    0.000 {built-in method matplotlib._path.affine_transform}
     4407    0.003    0.000    0.003    0.000 {method 'match' of 're.Pattern' objects}
       27    0.003    0.000    0.015    0.001 __init__.py:908(_rc_params_in_file)
6928/6924    0.003    0.000    0.003    0.000 {method 'join' of 'str' objects}
     1953    0.003    0.000    0.005    0.000 inspect.py:2467(__init__)
     2710    0.003    0.000    0.003    0.000 {method 'reshape' of 'numpy.ndarray' objects}
     2076    0.003    0.000    0.003    0.000 {built-in method _codecs.utf_8_decode}
     5785    0.002    0.000    0.009    0.000 pyplot.py:578(_auto_draw_if_interactive)
      219    0.002    0.000    0.022    0.000 _base.py:3161(set_xlim)
      217    0.002    0.000    0.361    0.002 _axes.py:1433(plot)
      849    0.002    0.000    0.017    0.000 transforms.py:1976(scale)
4913/3551    0.002    0.000    0.003    0.000 transforms.py:2357(<lambda>)
2120/2118    0.002    0.000    0.006    0.000 transforms.py:1776(transform_affine)
    10456    0.002    0.000    0.002    0.000 {method 'pop' of 'dict' objects}
    47/36    0.002    0.000    0.011    0.000 {built-in method _imp.exec_dynamic}
     5787    0.002    0.000    0.006    0.000 __init__.py:1342(is_interactive)
     4148    0.002    0.000    0.010    0.000 re.py:170(match)
     1189    0.002    0.000    0.003    0.000 {built-in method builtins.sorted}
      430    0.002    0.000    0.003    0.000 {built-in method matplotlib._path.update_path_extents}
      575    0.002    0.000    0.004    0.000 artist.py:1043(update_from)
     6515    0.002    0.000    0.012    0.000 _asarray.py:88(asanyarray)
     6045    0.002    0.000    0.003    0.000 sre_parse.py:164(__getitem__)
      217    0.002    0.000    0.056    0.000 _base.py:363(_plot_args)
     4353    0.002    0.000    0.002    0.000 {built-in method __new__ of type object at 0x5598b6e8f260}
     4873    0.002    0.000    0.002    0.000 {built-in method builtins.abs}
     2466    0.002    0.000    0.007    0.000 __init__.py:1382(_to_unmasked_float_array)
      571    0.002    0.000    0.036    0.000 gzip.py:438(read)
      219    0.002    0.000    0.021    0.000 _base.py:3542(set_ylim)
     2297    0.002    0.000    0.018    0.000 fromnumeric.py:2189(any)
      567    0.002    0.000    0.008    0.000 stride_tricks.py:206(broadcast_arrays)
     6625    0.002    0.000    0.007    0.000 abc.py:137(__instancecheck__)
      261    0.002    0.000    0.060    0.000 <frozen importlib._bootstrap_external>:793(get_code)
 1088/361    0.002    0.000    0.003    0.000 sre_parse.py:174(getwidth)
      681    0.002    0.000    0.003    0.000 inspect.py:2750(__init__)
       36    0.002    0.000    0.004    0.000 {method 'sort' of 'list' objects}
     2642    0.002    0.000    0.017    0.000 fromnumeric.py:2277(all)
     9969    0.002    0.000    0.002    0.000 {method 'get' of 'dict' objects}
     4719    0.002    0.000    0.002    0.000 {built-in method builtins.iter}
  454/453    0.002    0.000    0.008    0.000 transforms.py:1691(__eq__)
      906    0.002    0.000    0.002    0.000 {method 'search' of 're.Pattern' objects}
     1832    0.002    0.000    0.035    0.000 transforms.py:2371(transform_affine)
     7662    0.002    0.000    0.002    0.000 transforms.py:1857(get_matrix)
     2000    0.002    0.000    0.018    0.000 markers.py:245(_recache)
      329    0.002    0.000    0.026    0.000 <frozen importlib._bootstrap>:882(_find_spec)
        2    0.002    0.001    0.097    0.048 _base.py:4302(get_tightbbox)
      819    0.002    0.000    0.007    0.000 path.py:96(__init__)
      916    0.002    0.000    0.004    0.000 __init__.py:968(get_siblings)
     1323    0.002    0.000    0.005    0.000 contextlib.py:116(__exit__)
     1752    0.002    0.000    0.006    0.000 __init__.py:1651(safe_first_element)
     1738    0.002    0.000    0.007    0.000 {built-in method builtins.any}
      360    0.002    0.000    0.009    0.000 transforms.py:1930(rotate_deg)
     4849    0.002    0.000    0.002    0.000 sre_parse.py:233(__next)
      360    0.002    0.000    0.010    0.000 font_manager.py:1179(findfont)
     1335    0.002    0.000    0.002    0.000 getlimits.py:365(__new__)
     1446    0.002    0.000    0.005    0.000 text.py:809(get_unitless_position)
      966    0.002    0.000    0.025    0.000 transforms.py:1470(transform_point)
    10724    0.002    0.000    0.003    0.000 mathtext.py:2839(<genexpr>)
     3010    0.002    0.000    0.005    0.000 <frozen importlib._bootstrap_external>:56(_path_join)
     1310    0.002    0.000    0.003    0.000 lines.py:1112(_split_drawstyle_linestyle)
     2246    0.002    0.000    0.035    0.000 inspect.py:594(getdoc)
      995    0.002    0.000    0.006    0.000 transforms.py:2299(__init__)
      624    0.002    0.000    0.004    0.000 functools.py:37(update_wrapper)
     3039    0.002    0.000    0.007    0.000 artist.py:170(convert_xunits)
      641    0.002    0.000    0.015    0.000 inspect.py:2198(_signature_from_callable)
     1323    0.002    0.000    0.010    0.000 contextlib.py:107(__enter__)
      376    0.002    0.000    0.004    0.000 colors.py:185(_to_rgba_no_colorcycle)
        1    0.002    0.002    0.369    0.369 _axes.py:3775(bxp)
     3010    0.002    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:58(<listcomp>)
     1785    0.002    0.000    0.002    0.000 transforms.py:377(intervalx)
     2642    0.002    0.000    0.021    0.000 <__array_function__ internals>:2(all)
     3983    0.002    0.000    0.011    0.000 {built-in method builtins.next}
      299    0.002    0.000    0.013    0.000 text.py:121(__init__)
     1788    0.002    0.000    0.018    0.000 __init__.py:774(__setitem__)
      231    0.002    0.000    0.035    0.000 artist.py:709(set_clip_path)
      878    0.002    0.000    0.004    0.000 {method 'all' of 'numpy.generic' objects}
      217    0.002    0.000    0.082    0.000 _base.py:1894(add_line)
     2829    0.002    0.000    0.003    0.000 function_base.py:257(iterable)
      430    0.002    0.000    0.005    0.000 transforms.py:824(update_from_path)
     2297    0.002    0.000    0.022    0.000 <__array_function__ internals>:2(any)
      522    0.002    0.000    0.004    0.000 <frozen importlib._bootstrap_external>:271(cache_from_source)
     2049    0.002    0.000    0.004    0.000 transforms.py:2375(transform_non_affine)
      222    0.002    0.000    0.002    0.000 sre_compile.py:276(_optimize_charset)
      855    0.002    0.000    0.007    0.000 transforms.py:2710(_revalidate)
      663    0.002    0.000    0.002    0.000 <frozen importlib._bootstrap>:157(_get_module_lock)
      530    0.002    0.000    0.002    0.000 font_manager.py:776(set_weight)
      819    0.002    0.000    0.003    0.000 path.py:188(_update_values)
     2480    0.002    0.000    0.002    0.000 {method 'expandtabs' of 'str' objects}
      227    0.002    0.000    0.002    0.000 _base.py:4248(get_children)
     1853    0.002    0.000    0.002    0.000 transforms.py:386(intervaly)
      582    0.002    0.000    0.007    0.000 text.py:823(get_prop_tup)
     1420    0.002    0.000    0.005    0.000 units.py:122(is_numlike)
     1227    0.002    0.000    0.007    0.000 transforms.py:1748(frozen)
     1072    0.002    0.000    0.002    0.000 markers.py:258(__bool__)
      120    0.002    0.000    0.063    0.001 backend_agg.py:164(draw_text)
      443    0.002    0.000    0.003    0.000 __init__.py:163(connect)
      240    0.002    0.000    0.023    0.000 patches.py:728(_update_patch_transform)
      575    0.002    0.000    0.002    0.000 {method 'read' of '_io.BufferedReader' objects}
       32    0.001    0.000    0.004    0.000 __init__.py:316(namedtuple)
      204    0.001    0.000    0.128    0.001 axis.py:289(draw)
     2927    0.001    0.000    0.005    0.000 artist.py:182(convert_yunits)
    337/4    0.001    0.000    0.395    0.099 <frozen importlib._bootstrap>:978(_find_and_load)
     1323    0.001    0.000    0.006    0.000 contextlib.py:237(helper)
     2076    0.001    0.000    0.004    0.000 codecs.py:319(decode)
      571    0.001    0.000    0.038    0.000 _compression.py:66(readinto)
        1    0.001    0.001    0.011    0.011 __init__.py:1135(boxplot_stats)
      436    0.001    0.000    0.003    0.000 _base.py:2438(<listcomp>)
      753    0.001    0.000    0.004    0.000 artist.py:946(_update_property)
     1061    0.001    0.000    0.009    0.000 transforms.py:2470(composite_transform_factory)
      345    0.001    0.000    0.013    0.000 lines.py:1327(update_from)
      321    0.001    0.000    0.001    0.000 {method 'findall' of 're.Pattern' objects}
      872    0.001    0.000    0.005    0.000 lines.py:635(axes)
     2321    0.001    0.000    0.005    0.000 enum.py:284(__call__)
      217    0.001    0.000    0.038    0.000 _base.py:1920(_update_line_limits)
     2113    0.001    0.000    0.002    0.000 artist.py:373(get_transform)
 1736/675    0.001    0.000    0.272    0.000 <frozen importlib._bootstrap>:1009(_handle_fromlist)
      614    0.001    0.000    0.002    0.000 _inspect.py:67(getargs)
    17384    0.001    0.000    0.001    0.000 plot_gtex.py:219(<lambda>)
     5665    0.001    0.000    0.001    0.000 path.py:197(vertices)
       26    0.001    0.000    0.001    0.000 {built-in method builtins.dir}
      314    0.001    0.000    0.006    0.000 <frozen importlib._bootstrap>:504(_init_module_attrs)
     5990    0.001    0.000    0.003    0.000 {built-in method builtins.setattr}
     3979    0.001    0.000    0.003    0.000 sre_parse.py:254(get)
    315/5    0.001    0.000    0.394    0.079 <frozen importlib._bootstrap>:663(_load_unlocked)
      576    0.001    0.000    0.054    0.000 backend_agg.py:119(draw_path)
      655    0.001    0.000    0.002    0.000 lines.py:1095(set_linewidth)
       25    0.001    0.000    0.029    0.001 ticker.py:2016(_raw_ticks)
3198/1932    0.001    0.000    0.006    0.000 {built-in method builtins.hash}
      655    0.001    0.000    0.003    0.000 lines.py:1398(set_dash_capstyle)
      240    0.001    0.000    0.002    0.000 text.py:41(get_rotation)
     1001    0.001    0.000    0.003    0.000 gzip.py:80(read)
      408    0.001    0.000    0.026    0.000 artist.py:1241(get_valid_values)
      649    0.001    0.000    0.003    0.000 path.py:159(_fast_from_codes_and_verts)
      324    0.001    0.000    0.022    0.000 <frozen importlib._bootstrap_external>:1240(_get_spec)
      434    0.001    0.000    0.057    0.000 _base.py:154(__call__)
     2181    0.001    0.000    0.008    0.000 {method 'all' of 'numpy.ndarray' objects}
     2956    0.001    0.000    0.003    0.000 text.py:1089(set_x)
     1928    0.001    0.000    0.001    0.000 {method 'update' of 'dict' objects}
     1000    0.001    0.000    0.029    0.000 markers.py:223(__init__)
     1916    0.001    0.000    0.003    0.000 scale.py:101(get_transform)
     1109    0.001    0.000    0.002    0.000 artist.py:673(set_figure)
  400/174    0.001    0.000    0.020    0.000 sre_parse.py:417(_parse_sub)
       24    0.001    0.000    0.082    0.003 axis.py:1149(<listcomp>)
      663    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:78(acquire)
     1500    0.001    0.000    0.001    0.000 {method 'format' of 'str' objects}
       64    0.001    0.000    0.008    0.000 colors.py:729(from_list)
      530    0.001    0.000    0.002    0.000 font_manager.py:812(set_size)
     2396    0.001    0.000    0.005    0.000 transforms.py:2047(transform)
      993    0.001    0.000    0.002    0.000 artist.py:828(_set_gc_clip)
      618    0.001    0.000    0.003    0.000 _inspect.py:98(getargspec)
      910    0.001    0.000    0.001    0.000 {method 'astype' of 'numpy.ndarray' objects}
     1759    0.001    0.000    0.001    0.000 {built-in method numpy.seterrobj}
    334/4    0.001    0.000    0.395    0.099 <frozen importlib._bootstrap>:948(_find_and_load_unlocked)
     1420    0.001    0.000    0.006    0.000 axis.py:1539(convert_units)
     2160    0.001    0.000    0.002    0.000 font_manager.py:1233(<genexpr>)
      480    0.001    0.000    0.007    0.000 transforms.py:1962(translate)
2310/2309    0.001    0.000    0.003    0.000 transforms.py:2573(get_matrix)
       24    0.001    0.000    0.003    0.000 traceback.py:318(extract)
      217    0.001    0.000    0.043    0.000 _base.py:308(_makeline)
      769    0.001    0.000    0.009    0.000 transforms.py:788(from_extents)
        1    0.001    0.001    0.002    0.002 figure.py:2381(<listcomp>)
      655    0.001    0.000    0.012    0.000 lines.py:1241(set_markerfacecolor)
     7941    0.001    0.000    0.001    0.000 {method 'lower' of 'str' objects}
      718    0.001    0.000    0.002    0.000 __init__.py:1373(is_math_text)
     3059    0.001    0.000    0.009    0.000 _methods.py:47(_all)
  242/241    0.001    0.000    0.001    0.000 transforms.py:413(bounds)
  588/584    0.001    0.000    0.002    0.000 spines.py:487(get_spine_transform)
       60    0.001    0.000    0.003    0.000 function_base.py:37(linspace)
      868    0.001    0.000    0.002    0.000 __init__.py:1393(_check_1d)
     1327    0.001    0.000    0.002    0.000 lines.py:59(_scale_dashes)
